,id1,id2
1847,689,1388
1848,692,2088
1849,692,2474
1850,692,1388
1851,695,1909
1852,707,2478
1853,707,589
1854,707,1596
1855,71,2467
1856,71,2894
1857,71,2789
1858,71,2547
1859,71,52
1860,71,2044
1861,71,1617
1862,71,340
1863,710,389
1864,713,1785
1865,713,943
1866,716,1388
1867,716,901
1868,716,2474
1869,716,2415
1870,722,1388
1871,722,1693
1872,722,2474
1873,725,2474
1874,725,1388
1875,725,943
1876,737,1388
1877,737,2474
1878,74,175
1879,743,943
1880,743,1535
1881,746,1388
1882,746,943
1883,746,659
1884,746,2474
1885,749,894
1886,749,953
1887,752,1388
1888,758,2474
1889,758,1388
1890,761,943
1891,761,1388
1892,761,2474
1893,761,2975
1894,761,2248
1895,761,3047
1896,764,943
1897,764,2474
1898,77,1617
1899,77,325
1900,77,44
1901,77,1390
1902,77,1435
1903,77,115
1904,77,1607
1905,77,2680
1906,77,2467
1907,77,2211
1908,77,3065
1909,77,2288
1910,770,216
1911,773,1275
1912,773,1382
1913,776,943
1914,776,889
1915,779,2474
1916,779,2576
1917,779,299
1918,779,690
1919,779,489
1920,779,353
1921,779,943
1922,779,1388
1923,782,2311
1924,788,2474
1925,788,841
1926,788,1388
1927,791,2474
1928,791,1388
1929,794,1388
1930,794,2975
1931,794,2474
1932,8,2243
1933,8,2649
1934,8,2789
1935,8,2073
1936,8,332
1937,8,44
1938,8,707
1939,8,1094
1940,8,26
1941,8,71
1942,8,1429
1943,8,178
1944,8,1390
1945,8,2035
1946,8,397
1947,8,13
1948,8,518
1949,8,28
1950,8,467
1951,80,157
1952,80,1610
1953,80,3024
1954,800,2658
1955,800,2474
1956,800,2098
1957,803,943
1958,803,399
1959,806,943
1960,806,305
1961,809,943
1962,812,2474
1963,812,2098
1964,812,943
1965,812,936
1966,815,2474
1967,815,1388
1968,818,2177
1969,818,2098
1970,827,2474
1971,83,393
1972,83,1429
1973,83,178
1974,83,1954
1975,83,44
1976,83,206
1977,83,2035
1978,83,1348
1979,83,1843
1980,83,1469
1981,83,467
1982,83,1117
1983,83,579
1984,83,332
1985,83,707
1986,83,1210
1987,83,1094
1988,83,71
1989,83,1390
1990,83,26
1991,83,2452
1992,83,2758
1993,83,2243
1994,83,2492
1995,83,2649
1996,83,2073
1997,83,2789
1998,83,2697
1999,83,2208
2000,83,2876
2001,83,2184
2002,830,2147
2003,833,2098
2004,833,2474
2005,833,330
2006,836,2911
2007,839,2474
2008,839,2098
2009,839,2675
2010,842,943
2011,842,828
2012,845,392
2013,845,1439
2014,845,1334
2015,845,443
2016,851,2474
2017,851,2098
2018,857,2474
2019,857,1388
2020,863,2728
2021,863,943
2022,863,762
2023,863,80
2024,866,1933
2025,866,1200
2026,872,943
2027,872,359
2028,872,2474
2029,872,2098
2030,875,2892
2031,878,888
2032,878,2415
2033,881,2415
2034,881,138
2035,881,943
2036,884,902
2037,884,2078
2038,884,2098
2039,884,2474
2040,887,943
2041,89,71
2042,89,707
2043,89,1469
2044,89,1376
2045,89,1954
2046,89,44
2047,89,2035
2048,89,178
2049,89,1210
2050,89,1776
2051,89,332
2052,89,1117
2053,89,1390
2054,89,1482
2055,89,1843
2056,89,1367
2057,89,393
2058,89,467
2059,89,206
2060,89,1094
2061,89,26
2062,89,1348
2063,89,1429
2064,89,2876
2065,89,2243
2066,89,2789
2067,89,2452
2068,89,2758
2069,89,2649
2070,89,2492
2071,89,2589
2072,89,2073
2073,89,2697
2074,893,1282
2075,896,943
2076,896,686
2077,899,269
2078,902,2915
2079,905,594
2080,908,943
2081,908,1371
2082,908,3047
2083,914,969
2084,923,1515
2085,926,2098
2086,926,2474
2087,929,2247
2088,929,2801
2089,929,2415
2090,932,1918
2091,932,2801
2092,932,2247
2093,932,2415
2094,935,835
2095,938,594
2096,941,465
2097,941,1310
2098,941,912
2099,947,2273
2100,959,2098
2101,959,2474
2102,959,2576
2103,959,76
2104,962,1153
2105,962,2024
2106,962,706
2107,968,79
2108,968,31
2109,968,60
2110,971,640
2111,971,854
2112,974,677
2113,977,607
2114,977,1786
2115,977,3047
2116,98,2492
2117,98,2710
2118,98,2452
2119,98,2184
2120,98,2876
2121,98,2789
2122,98,2211
2123,98,2589
2124,98,2105
2125,98,2243
2126,98,2073
2127,98,2758
2128,98,2208
2129,98,2467
2130,98,2697
2131,98,2649
2132,98,102
2133,98,26
2134,98,206
2135,98,1094
2136,98,1348
2137,98,2069
2138,98,1060
2139,98,393
2140,98,579
2141,98,1843
2142,98,1210
2143,98,178
2144,98,1429
2145,98,71
2146,98,1607
2147,98,2035
2148,98,29
2149,98,1469
2150,98,1954
2151,98,44
2152,98,1117
2153,980,894
2154,980,778
2155,980,953
2156,983,926
2157,983,2474
2158,986,2474
2159,986,1208
2160,989,1362
2161,989,2485
2162,995,2177
2163,998,2415
2164,0,2697
2165,0,2649
2166,0,2208
2167,0,2876
2168,0,2789
2169,0,2758
2170,0,2073
2171,0,2452
2172,0,2589
2173,0,2243
2174,0,2492
2175,0,2184
2176,0,1348
2177,0,2035
2178,0,467
2179,0,1094
2180,0,332
2181,0,1843
2182,0,1210
2183,0,579
2184,0,1390
2185,0,707
2186,0,393
2187,0,929
2188,0,26
2189,0,71
2190,0,1429
2191,0,206
2192,0,44
2193,0,1469
2194,0,1954
2195,0,1117
2196,0,178
2197,1002,113
2198,1002,224
2199,1005,1336
2200,1008,3047
2201,1011,2133
2202,1017,840
2203,1017,1162
2204,102,1094
2205,102,579
2206,102,1469
2207,102,1843
2208,102,1117
2209,102,1286
2210,102,71
2211,102,1429
2212,102,26
2213,102,178
2214,102,393
2215,102,44
2216,102,206
2217,102,1348
2218,102,1210
2219,102,1954
2220,102,2035
2221,102,2649
2222,102,2876
2223,102,2697
2224,102,2184
2225,102,2758
2226,102,2492
2227,102,2735
2228,102,2789
2229,102,2589
2230,102,2208
2231,102,2073
2232,102,2243
2233,1020,2098
2234,1020,2474
2235,1020,3047
2236,1023,2098
2237,1023,2078
2238,1026,1724
2239,1032,2098
2240,1038,2203
2241,1038,939
2242,1041,423
2243,1041,505
2244,1047,986
2245,105,52
2246,105,340
2247,105,241
2248,105,2467
2249,105,2211
2250,105,2789
2251,1050,1519
2252,1056,893
2253,1056,2838
2254,1059,2098
2255,1059,2355
2256,1062,2098
2257,1062,142
2258,1062,534
2259,1062,580
2260,1068,2098
2261,1068,3047
2262,1071,2098
2263,1071,989
2264,1074,921
2265,1077,2098
2266,1077,828
2267,1080,596
2268,1083,1958
2269,1095,2234
2270,1098,1888
2271,1098,2843
2272,1101,2098
2273,1104,714
2274,1104,1087
2275,1104,2415
2276,1107,2098
2277,1107,1781
2278,111,333
2279,111,137
2280,111,775
2281,111,2073
2282,1110,2296
2283,1116,2098
2284,1119,2826
2285,1125,607
2286,1125,1786
2287,1128,1202
2288,1131,760
2289,1131,2098
2290,1134,2098
2291,1137,2851
2292,114,1955
2293,114,857
2294,114,19
2295,114,2126
2296,1140,1781
2297,1140,2098
2298,1152,1734
2299,1155,2098
2300,1155,613
2301,1164,669
2302,1164,2203
2303,1167,2098
2304,117,1954
2305,117,393
2306,117,1469
2307,117,297
2308,117,273
2309,117,1094
2310,117,579
2311,117,1117
2312,117,206
2313,117,178
2314,117,1348
2315,117,2035
2316,117,1843
2317,117,71
2318,117,1210
2319,117,1429
2320,117,44
2321,117,2697
2322,117,2589
2323,117,2876
2324,117,2134
2325,117,2243
2326,117,2758
2327,117,2649
2328,117,2073
2329,117,2452
2330,117,2208
2331,117,2184
2332,117,2492
2333,117,2789
2334,1170,2098
2335,1173,1177
2336,1173,1090
2337,1176,2682
2338,1179,2194
2339,1182,2098
2340,1185,2054
2341,1188,2098
2342,1188,542
2343,1191,2274
2344,1194,894
2345,1194,778
2346,1197,2098
2347,1197,2152
2348,1197,1797
2349,1197,143
2350,12,2832
2351,12,2721
2352,12,478
2353,12,32
2354,12,1429
2355,12,1583
2356,12,707
2357,12,14
2358,120,1469
2359,120,214
2360,120,1049
2361,1200,969
2362,1203,2304
2363,1206,2185
2364,1209,2098
2365,1212,2194
2366,1218,594
2367,1224,1177
2368,1227,2078
2369,1227,423
2370,1227,505
2371,123,177
2372,123,1358
2373,123,248
2374,123,241
2375,123,2073
2376,123,2721
2377,123,2467
2378,1233,840
2379,1233,1162
2380,1236,1542
2381,1236,3047
2382,1245,1490
2383,1248,1144
2384,1251,2771
2385,1257,2098
2386,126,1463
2387,126,1607
2388,126,1390
2389,126,1617
2390,126,44
2391,126,2288
2392,1260,696
2393,1266,2098
2394,1269,385
2395,1272,2415
2396,1272,677
2397,1278,3038
2398,1281,279
2399,1284,250
2400,1287,639
2401,129,3031
2402,129,2697
2403,129,2136
2404,129,3065
2405,129,2589
2406,129,2243
2407,129,2452
2408,129,2492
2409,129,2073
2410,129,2992
2411,129,2467
2412,129,2876
2413,129,3069
2414,129,2758
2415,129,2789
2416,129,2649
2417,129,2288
2418,129,393
2419,129,206
2420,129,71
2421,129,1348
2422,129,1239
2423,129,1617
2424,129,1117
2425,129,579
2426,129,1469
2427,129,1429
2428,129,1843
2429,129,26
2430,129,44
2431,129,1435
2432,129,1094
2433,129,1210
2434,129,178
2435,129,2035
2436,129,1607
2437,129,366
2438,1293,2098
2439,1296,1563
2440,1299,320
2441,1299,586
2442,1302,2229
2443,1305,591
2444,1308,2385
2445,1308,2974
2446,1311,2457
2447,1314,139
2448,1314,82
2449,1317,748
2450,1317,456
2451,132,2992
2452,1320,1317
2453,1329,2185
2454,1329,2399
2455,1329,173
2456,1332,617
2457,1332,260
2458,1338,2143
2459,1338,1645
2460,1338,1942
2461,1338,948
2462,1338,1925
2463,1344,2080
2464,1350,535
2465,1356,2858
2466,1356,2098
2467,1356,2371
2468,1359,2370
2469,1362,2943
2470,1368,2995
2471,1374,2238
2472,1377,1111
2473,1377,1177
2474,138,702
2475,138,114
2476,138,2388
2477,1380,2111
2478,1380,1637
2479,1389,931
2480,1392,2214
2481,1392,587
2482,1398,2098
2483,1398,2851
2484,1398,791
2485,141,2208
2486,141,2697
2487,141,2789
2488,141,2184
2489,141,3031
2490,141,2758
2491,141,2492
2492,141,2649
2493,141,2589
2494,141,2243
2495,141,2876
2496,141,2073
2497,141,2452
2498,141,178
2499,141,1358
2500,141,1429
2501,141,1094
2502,141,26
2503,141,71
2504,141,206
2505,141,1117
2506,141,13
2507,141,1239
2508,141,1210
2509,141,170
2510,141,44
2511,141,2035
2512,141,579
2513,141,1348
2514,141,1469
2515,141,1954
2516,141,393
2517,141,1901
2518,141,1843
2519,1416,2524
2520,1419,822
2521,1422,1437
2522,1422,1189
2523,1425,1891
2524,1428,1393
2525,144,480
2526,1440,2644
2527,1443,520
2528,1449,437
2529,1452,988
2530,1452,192
2531,1452,320
2532,1452,586
2533,1458,2990
2534,1461,3097
2535,147,2211
2536,147,3060
2537,1473,752
2538,1479,1243
2539,1485,1005
2540,15,1901
2541,15,167
2542,15,203
2543,15,2667
2544,15,2240
2545,15,2664
2546,1506,3038
2547,1515,2041
2548,1518,192
2549,1518,797
2550,153,206
2551,153,44
2552,153,1210
2553,153,1348
2554,153,178
2555,153,71
2556,153,2035
2557,153,1429
2558,153,1469
2559,153,1117
2560,153,393
2561,153,1843
2562,153,26
2563,153,579
2564,153,1094
2565,153,2452
2566,153,2876
2567,153,2073
2568,153,2589
2569,153,2697
2570,153,2243
2571,153,2649
2572,153,2758
2573,153,2208
2574,153,2492
2575,153,2789
2576,1530,2098
2577,1536,1297
2578,1536,748
2579,1536,456
2580,1539,2111
2581,1542,1919
2582,1545,916
2583,1548,3038
2584,156,2288
2585,156,3065
2586,156,1607
2587,156,1435
2588,156,44
2589,156,1617
2590,156,1220
2591,1566,270
2592,1566,3038
2593,1569,3038
2594,1572,3038
2595,1575,748
2596,1575,1297
2597,1575,456
2598,159,1512
2599,1593,2254
2600,1593,2929
2601,1596,963
2602,1596,3038
2603,1605,1189
2604,1605,1437
2605,1608,698
2606,1611,406
2607,162,1100
2608,162,206
2609,162,775
2610,162,2954
2611,162,2317
2612,162,2089
2613,1629,2307
2614,1632,192
2615,1632,2431
2616,1635,2895
2617,1641,3097
2618,1641,2251
2619,1641,1098
2620,1641,1722
2621,1644,2880
2622,165,286
2623,165,59
2624,1653,802
2625,1665,802
2626,1668,2316
2627,1671,1612
2628,1674,2775
2629,1674,2223
2630,168,2547
2631,168,2448
2632,168,2894
2633,168,2280
2634,168,2663
2635,1680,2212
2636,1680,2424
2637,1686,2611
2638,1686,923
2639,1686,1266
2640,171,561
2641,1716,1931
2642,1719,456
2643,1719,1297
2644,1725,1005
2645,1725,374
2646,1725,1316
2647,1728,1850
2648,174,1130
2649,1740,3038
2650,1746,3038
2651,1761,53
2652,1764,2003
2653,177,26
2654,177,44
2655,177,52
2656,177,1358
2657,177,71
2658,177,1348
2659,177,2035
2660,177,1954
2661,177,178
2662,177,181
2663,177,1429
2664,177,206
2665,177,1210
2666,177,1843
2667,177,248
2668,177,1117
2669,177,1435
2670,177,1617
2671,177,1094
2672,177,1469
2673,177,393
2674,177,1607
2675,177,2243
2676,177,2073
2677,177,2184
2678,177,2649
2679,177,2876
2680,177,2288
2681,177,2697
2682,177,2789
2683,177,2208
2684,177,3065
2685,177,2452
2686,177,2758
2687,177,2492
2688,177,2589
2689,1770,168
2690,1770,100
2691,1773,1477
2692,1776,2377
2693,1776,1048
2694,1779,1458
2695,1779,2188
2696,1785,2336
2697,1791,53
2698,1794,2029
2699,1797,1760
2700,1797,3038
2701,18,2589
2702,18,2649
2703,18,2663
2704,18,2243
2705,18,2697
2706,18,2492
2707,18,2073
2708,18,2758
2709,18,2452
2710,18,2448
2711,18,2789
2712,18,2208
2713,18,2284
2714,18,2876
2715,18,2184
2716,18,214
2717,18,2035
2718,18,1210
2719,18,26
2720,18,71
2721,18,707
2722,18,1429
2723,18,393
2724,18,1390
2725,18,1469
2726,18,551
2727,18,467
2728,18,178
2729,18,44
2730,18,1348
2731,18,1117
2732,18,579
2733,18,332
2734,18,1094
2735,18,1037
2736,180,393
2737,180,1117
2738,180,1094
2739,180,1429
2740,180,579
2741,180,71
2742,180,1607
2743,180,206
2744,180,1210
2745,180,26
2746,180,1843
2747,180,98
2748,180,1617
2749,180,1435
2750,180,178
2751,180,44
2752,180,247
2753,180,2035
2754,180,1469
2755,180,1954
2756,180,1348
2757,180,2452
2758,180,2697
2759,180,2208
2760,180,2789
2761,180,2288
2762,180,2243
2763,180,2492
2764,180,2758
2765,180,2589
2766,180,2184
2767,180,3065
2768,180,2073
2769,180,2876
2770,1806,750
2771,1809,1477
2772,1812,2761
2773,1818,2336
2774,1827,1122
2775,1827,2921
2776,183,1348
2777,183,861
2778,183,20
2779,1836,2883
2780,1836,2003
2781,1836,772
2782,1839,1899
2783,1842,2436
2784,1845,1561
2785,186,2243
2786,186,2452
2787,186,2649
2788,186,2208
2789,186,2073
2790,186,2758
2791,186,2789
2792,186,2492
2793,186,2589
2794,186,2876
2795,186,2697
2796,186,206
2797,186,71
2798,186,1117
2799,186,1094
2800,186,1429
2801,186,1954
2802,186,1469
2803,186,863
2804,186,1348
2805,186,579
2806,186,178
2807,186,1843
2808,186,1210
2809,186,393
2810,186,2035
2811,186,44
2812,186,26
2813,1860,2343
2814,1860,2171
2815,1866,818
2816,1869,1205
2817,1869,1560
2818,1869,948
2819,1869,1645
2820,1872,2820
2821,1887,462
2822,189,1429
2823,189,2035
2824,189,1210
2825,189,26
2826,189,1843
2827,189,579
2828,189,1117
2829,189,393
2830,189,178
2831,189,1348
2832,189,44
2833,189,1094
2834,189,1954
2835,189,206
2836,189,71
2837,189,2789
2838,189,2697
2839,189,2649
2840,189,2870
2841,189,2073
2842,189,2876
2843,189,2758
2844,189,2589
2845,189,2208
2846,189,2492
2847,189,2243
2848,1890,3038
2849,1893,1533
2850,1893,2820
2851,1899,2377
2852,1899,675
2853,1902,2377
2854,1905,948
2855,1905,1560
2856,1905,1205
2857,1905,1645
2858,1917,1085
2859,192,3065
2860,192,2288
2861,192,2284
2862,192,1607
2863,192,449
2864,192,44
2865,192,1435
2866,192,13
2867,192,1617
2868,1926,403
2869,1932,1842
2870,1935,1205
2871,1935,430
2872,1935,3038
2873,1944,805
2874,1944,189
2875,195,2492
2876,195,1179
2877,1953,981
2878,1959,1126
2879,1962,1858
2880,1962,2513
2881,1965,2197
2882,1965,2252
2883,1965,1365
2884,1965,1510
2885,1968,736
2886,1971,1805
2887,1974,610
2888,1974,1205
2889,1974,1629
2890,1974,705
2891,1974,1549
2892,198,874
2893,1983,1627
2894,1983,3097
2895,1989,1987
2896,1989,192
2897,1992,2138
2898,1992,2122
2899,1992,1975
2900,1992,1767
2901,1992,978
2902,1995,1274
2903,1995,1316
2904,1998,2617
2905,1998,1594
2906,1998,1204
2907,2001,1549
2908,2001,610
2909,2001,705
2910,2001,1629
2911,2001,1205
2912,201,2547
2913,201,2894
2914,201,277
2915,201,1607
2916,201,1583
2917,201,158
2918,201,1239
2919,2016,1014
2920,2025,3059
2921,2028,2392
2922,2031,1266
2923,204,495
2924,2043,1690
2925,2043,1913
2926,2046,820
2927,2067,2534
2928,207,3018
2929,2070,2995
2930,2073,2820
2931,2082,2155
2932,2085,1419
2933,2091,1205
2934,21,2517
2935,21,2737
2936,21,2789
2937,21,965
2938,21,460
2939,21,404
2940,21,1676
2941,21,393
2942,210,1607
2943,210,29
2944,210,267
2945,210,27
2946,210,2213
2947,210,3087
2948,2100,908
2949,2100,1266
2950,2106,1774
2951,2109,323
2952,2109,134
2953,2112,407
2954,2112,485
2955,2115,1020
2956,2115,2269
2957,2121,973
2958,2124,1319
2959,2124,973
2960,2127,1760
2961,213,775
2962,213,1429
2963,213,1901
2964,213,71
2965,213,1117
2966,213,579
2967,213,1843
2968,213,1469
2969,213,119
2970,213,26
2971,213,1210
2972,213,1348
2973,213,1094
2974,213,393
2975,213,2035
2976,213,178
2977,213,425
2978,213,965
2979,213,206
2980,213,44
2981,213,2243
2982,213,2073
2983,213,2649
2984,213,2876
2985,213,2208
2986,213,2737
2987,213,2452
2988,213,2589
2989,213,2397
2990,213,2697
2991,213,2789
2992,213,2492
2993,213,2758
2994,2130,1452
2995,2130,974
2996,2130,2269
2997,2145,1803
2998,2145,290
2999,2148,496
3000,2148,646
3001,2151,1525
3002,2154,544
3003,2157,2093
3004,2157,1266
3005,216,1348
3006,216,1843
3007,216,393
3008,216,1388
3009,216,2208
3010,216,2492
3011,216,2758
3012,216,2589
3013,216,2697
3014,216,2452
3015,2160,2815
3016,2163,681
3017,2163,724
3018,2175,1242
3019,2187,3038
3020,2187,2269
3021,2193,1566
3022,2196,2471
3023,2196,1690
3024,2199,1951
3025,2199,2600
3026,2199,2450
3027,2202,3038
3028,2208,1213
3029,2211,3097
3030,2220,2743
3031,2226,1472
3032,2229,1354
3033,2238,1635
3034,2244,1213
3035,2247,2526
3036,2253,2921
3037,2253,845
3038,2262,2125
3039,2265,2995
3040,2268,2125
3041,2271,610
3042,2271,1205
3043,2274,2760
3044,2277,837
3045,228,329
3046,228,1583
3047,228,2721
3048,228,2397
3049,228,2832
3050,2280,983
3051,2283,1576
3052,2283,1205
3053,2283,3038
3054,2283,2269
3055,2286,967
3056,2301,554
3057,2304,527
3058,2307,1119
3059,231,438
3060,231,480
3061,2310,1881
3062,2313,1899
3063,2316,610
3064,2319,1606
3065,2319,1428
3066,2325,1419
3067,2328,2599
3068,2331,2656
3069,234,1348
3070,234,1954
3071,234,221
3072,234,152
3073,234,209
3074,234,1843
3075,234,1388
3076,234,393
3077,234,2697
3078,234,2589
3079,234,2492
3080,234,2758
3081,234,2452
3082,234,2208
3083,2343,770
3084,2349,1379
3085,2352,1684
3086,2355,141
3087,2361,1820
3088,2364,445
3089,2367,2401
3090,2367,416
3091,237,1583
3092,2373,2921
3093,2373,2807
3094,2379,486
3095,2385,2639
3096,2388,1129
3097,2391,350
3098,2394,2620
3099,24,88
3100,24,166
3101,24,206
3102,24,107
3103,24,2978
3104,24,2089
3105,24,2317
3106,24,2954
3107,240,1398
3108,240,1388
3109,240,2735
3110,240,2721
3111,2400,767
3112,2406,486
3113,2409,1426
3114,2409,1400
3115,2415,2085
3116,2418,2269
3117,243,424
3118,2430,1098
3119,2433,2976
3120,2436,1717
3121,2436,1471
3122,2436,2686
3123,2439,1935
3124,2442,1266
3125,2442,973
3126,2442,717
3127,2442,2404
3128,2445,1291
3129,2448,1856
3130,2451,3097
3131,2451,646
3132,2457,2807
3133,2457,291
3134,246,2284
3135,2466,661
3136,2469,1752
3137,2469,1599
3138,2469,2567
3139,2472,971
3140,2472,1377
3141,2478,1609
3142,2478,398
3143,249,2228
3144,249,3065
3145,249,1313
3146,2496,473
3147,2499,1595
3148,2499,2003
3149,2499,2883
3150,2502,1240
3151,2502,2626
3152,2505,1373
3153,2508,398
3154,2508,1609
3155,2514,2642
3156,2517,2995
3157,252,393
3158,252,1056
3159,252,206
3160,252,1692
3161,252,3065
3162,252,2317
3163,252,2954
3164,2532,1452
3165,2532,974
3166,2535,973
3167,2535,980
3168,2535,2404
3169,2535,2991
3170,2538,2715
3171,2544,331
3172,2544,655
3173,255,3065
3174,255,1300
3175,2550,1110
3176,2562,2679
3177,2568,964
3178,2568,1241
3179,2571,1669
3180,2574,1590
3181,2577,2457
3182,2583,2995
3183,2583,497
3184,2589,2223
3185,2592,764
3186,2595,1279
3187,2595,1841
3188,2598,290
3189,2601,2808
3190,2601,1043
3191,2601,1145
3192,2601,1556
3193,2607,1185
3194,2607,1248
3195,261,229
3196,261,1007
3197,2610,2633
3198,2616,199
3199,2616,184
3200,2616,846
3201,2625,1988
3202,2628,2995
3203,2631,2012
3204,2634,655
3205,2637,57
3206,264,1388
3207,264,333
3208,264,427
3209,264,1901
3210,264,1843
3211,264,1863
3212,264,1607
3213,264,1617
3214,264,1348
3215,264,1239
3216,264,393
3217,264,2467
3218,264,2492
3219,264,2589
3220,264,2208
3221,264,3065
3222,264,2452
3223,264,2697
3224,264,2758
3225,264,2667
3226,264,2664
3227,2640,662
3228,2658,464
3229,2658,268
3230,2667,646
3231,2667,627
3232,267,393
3233,267,337
3234,267,2721
3235,2670,377
3236,2673,1659
3237,2682,1205
3238,2688,1081
3239,2691,1753
3240,2697,1703
3241,27,876
3242,27,1901
3243,27,707
3244,27,65
3245,27,2240
3246,27,2664
3247,270,50
3248,270,559
3249,270,2397
3250,2703,1609
3251,2703,398
3252,2733,1549
3253,2733,1264
3254,2739,1983
3255,2742,2945
3256,2745,1290
3257,2745,2820
3258,2745,2093
3259,2754,973
3260,2757,2255
3261,2757,745
3262,276,393
3263,276,1095
3264,276,1954
3265,276,1348
3266,276,1388
3267,276,1843
3268,276,2589
3269,276,2208
3270,276,2697
3271,276,2492
3272,276,2710
3273,276,2452
3274,276,2758
3275,2760,508
3276,2760,3097
3277,2766,2660
3278,2769,652
3279,2775,1266
3280,2778,2426
3281,2784,672
3282,2784,2458
3283,2787,1284
3284,279,2317
3285,279,3069
3286,2790,464
3287,2793,1713
3288,2793,1551
3289,2793,1214
3290,2799,1841
3291,2799,628
3292,2799,1698
3293,2799,1279
3294,2799,1682
3295,2811,2606
3296,2811,1803
3297,2811,2003
3298,2817,485
3299,2817,590
3300,282,2697
3301,282,2680
3302,282,2648
3303,282,2467
3304,282,2211
3305,282,241
3306,282,1712
3307,282,1633
3308,2823,246
3309,2829,1516
3310,2829,1232
3311,2847,1514
3312,285,1574
3313,285,3084
3314,2850,1927
3315,2850,1817
3316,2853,191
3317,2859,2736
3318,2859,1882
3319,288,1901
3320,288,242
3321,288,2211
3322,288,2248
3323,288,2467
3324,2880,1514
3325,2883,1817
3326,2883,1927
3327,2886,1497
3328,2889,1635
3329,2889,952
3330,2892,1034
3331,2901,2223
3332,2901,2499
3333,2901,846
3334,2901,244
3335,2907,1902
3336,291,1348
3337,291,1617
3338,291,35
3339,291,1607
3340,291,85
3341,291,3065
3342,2910,1102
3343,2913,189
3344,2913,805
3345,2916,2125
3346,2919,3097
3347,2922,972
3348,2925,2964
3349,2928,2094
3350,294,3065
3351,294,7
3352,294,62
3353,294,68
3354,2943,2976
3355,2946,1620
3356,2946,1635
3357,2952,1266
3358,2955,1047
3359,2961,2533
3360,2961,1171
3361,2961,1330
3362,2967,2529
3363,297,2367
3364,297,3065
3365,297,808
3366,297,1358
3367,297,1995
3368,2973,1132
3369,2979,603
3370,2982,605
3371,2985,1385
3372,2985,1592
3373,2985,2003
3374,2991,447
3375,2994,356
3376,2997,1129
3377,3,887
3378,300,1607
3379,300,1617
3380,300,1954
3381,300,1348
3382,300,393
3383,300,1843
3384,300,466
3385,300,2589
3386,300,2317
3387,300,2697
3388,300,2208
3389,300,2954
3390,300,2211
3391,300,2492
3392,300,2467
3393,300,2758
3394,300,3065
3395,300,2248
3396,3006,1403
3397,3009,848
3398,3018,890
3399,3027,1741
3400,3027,1038
3401,303,2758
3402,303,2452
3403,303,2697
3404,303,2208
3405,303,2589
3406,303,2492
3407,303,1348
3408,303,393
3409,303,1954
3410,303,1388
3411,303,1843
3412,3030,1551
3413,3030,1214
3414,3036,1016
3415,3042,1765
3416,3045,2313
3417,3048,673
3418,3054,1725
3419,306,744
3420,3072,1741
3421,3072,539
3422,3075,3097
3423,3078,2204
3424,3078,2003
3425,3081,1241
3426,3081,964
3427,3084,1698
3428,3084,1682
3429,3084,1841
3430,3084,2760
3431,3087,2607
3432,3087,1858
3433,309,119
3434,309,663
3435,309,1583
3436,309,2832
3437,309,2721
3438,309,2284
3439,3090,1330
3440,3090,2533
3441,3093,2122
3442,3099,2003
3443,3102,1150
3444,3102,1263
3445,3105,2015
3446,3114,1318
3447,3114,971
3448,3114,1377
3449,3117,1562
3450,3117,1191
3451,3117,2998
3452,312,1824
3453,312,1190
3454,3120,3097
3455,3123,1460
3456,3126,879
3457,3126,1256
3458,3129,338
3459,3132,1409
3460,3135,380
3461,3135,973
3462,3138,222
3463,3144,180
3464,3147,1412
3465,315,1358
3466,315,1580
3467,315,808
3468,315,1995
3469,3150,1181
3470,3150,952
3471,3150,1635
3472,3153,451
3473,3153,204
3474,3156,2477
3475,3156,1948
3476,3156,1666
3477,3159,1008
3478,3168,2900
3479,3168,313
3480,3171,357
3481,3174,628
3482,3177,1299
3483,3177,2026
3484,3177,2853
3485,318,3081
3486,3180,2505
3487,3183,2244
3488,3186,2082
3489,3189,999
3490,3201,169
3491,3204,879
3492,3204,1256
3493,3204,990
3494,3207,2244
3495,321,1783
3496,321,943
3497,321,601
3498,321,2105
3499,321,3070
3500,321,2467
3501,3210,172
3502,3210,736
3503,3213,1903
3504,3231,182
3505,324,2697
3506,324,2758
3507,324,2589
3508,324,2452
3509,324,2492
3510,324,516
3511,324,1388
3512,324,361
3513,324,1954
3514,324,308
3515,324,943
3516,3249,3097
3517,327,2589
3518,327,2208
3519,327,2697
3520,327,2735
3521,327,2452
3522,327,2492
3523,327,2758
3524,327,817
3525,327,1954
3526,327,297
3527,327,1286
3528,327,393
3529,327,1388
3530,327,1843
3531,327,1207
3532,327,1348
3533,327,1743
3534,33,2894
3535,33,2649
3536,33,2884
3537,33,2547
3538,33,372
3539,33,44
3540,33,58
3541,33,1607
3542,330,1388
3543,330,372
3544,330,1617
3545,330,943
3546,330,453
3547,330,2452
3548,330,2697
3549,330,2492
3550,330,2758
3551,330,3065
3552,330,2467
3553,330,2589
3554,333,2228
3555,333,2710
3556,333,2967
3557,333,3087
3558,333,1239
3559,333,1018
3560,333,2044
3561,333,1002
3562,333,393
3563,336,2697
3564,336,2492
3565,336,2589
3566,336,2758
3567,336,2452
3568,336,943
3569,336,428
3570,336,181
3571,336,1954
3572,336,1388
3573,339,1136
3574,342,2510
3575,342,2139
3576,342,1109
3577,342,808
3578,342,1022
